College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1324,Sri Sai Ram Institute of Technology (Autonomous) West Tambaram Chennai 600044,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.5,166.5,159.5,163,,,141.5,,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,172.5,167,166.5,159.5,,,128.5,107.5,
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,IT,INFORMATION TECHNOLOGY,172.5,169,165.5,158,,,115,122,109
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,172.5,167,163,159,,,,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,CS,COMPUTER SCIENCE AND ENGINEERING,172.0,161,161.5,142,,,,,
2736,Dr. N G P Institute of Technology (Autonomous) Kalapatti Road Coimbatore District 641035,CS,COMPUTER SCIENCE AND ENGINEERING,172.0,165.5,145.5,154.5,,,103.5,,117.5
2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,IT,INFORMATION TECHNOLOGY,172.0,166.5,170.5,166.5,,,138.5,146.5,
2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,CS,COMPUTER SCIENCE AND ENGINEERING,172.0,166,170.5,157,,,130,130,154
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),172.0,164,160,161.5,,,112,,
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,MZ,Mechatronics Engineering,172.0,166.5,161,159,,,121.5,115,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TT,TEXTILE TECHNOLOGY (SS),172.0,164,165.5,154.5,,,128.5,,
1311,K C G College of Technology (Autonomous) Karappakkam Chennai 600096,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,159.5,171,157.5,,,138,,
2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,ME,MECHANICAL ENGINEERING,172.0,161.5,144.5,155.5,,,140,138.5,144.5
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),172.0,169,159.5,162.5,,,112.5,116,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PS,PRODUCTION ENGINEERING (SANDWICH) (SS),172.0,166,162.5,161.5,,,132.5,129,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.75,166.5,164.5,162,,,122,118.5,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,BT,BIO TECHNOLOGY,171.5,158,166.5,155,,,126,,99
1324,Sri Sai Ram Institute of Technology (Autonomous) West Tambaram Chennai 600044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,165,160,163,,,130,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,171.5,162,153.5,155.5,,,145,,
1324,Sri Sai Ram Institute of Technology (Autonomous) West Tambaram Chennai 600044,IT,INFORMATION TECHNOLOGY,171.5,164.5,165.5,163.5,,,140.5,,128
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CN,CIVIL ENGINEERING (SS),171.5,171,163,163,,,151,,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,163.5,170,153,,,142,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.5,162,166.5,158.5,,,134.5,,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,IT,INFORMATION TECHNOLOGY,171.0,165.5,158,164,,,131,129,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,MZ,Mechatronics Engineering,171.0,164.5,159,156,,,131,128,
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,SC,Computer Science and Engineering (Cyber Security),171.0,167,162,156,,,126,106.5,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",IT,INFORMATION TECHNOLOGY,170.6666667,167,165,154,,,117,,
1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,164,168,162.5,,,136,,110.5
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CR,CERAMIC TECHNOLOGY (SS),170.5,157.5,152,155.5,,,146.5,140,
1309,Meenakshi Sundararajan Engineering College Kodambakkam Chennai 600024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,160,164.5,159.5,,,128,,
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,ET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,170.5,163,154,157.5,,,132.5,149,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CS,COMPUTER SCIENCE AND ENGINEERING,170.5,157,142.5,150,,,,113,117.5
5904,K L N College of Engineering (Autonomous) Pottapalayam Sivagangai District 630611,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,161,161.5,128,,,,,
3830,K Ramakrishnan College of Engineering (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,160.5,164,142,,,133.5,152.5,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,170.5,161,164,151.5,,,145.5,,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,164,157.5,161,,,121.5,,146
5842,"SRM Madurai College for Engineering and Technology (Formely Madurai Institute of Engineering and Technology), Pottapalayam Village Manamadurai Taluk Sivagangai District 630611",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,163,167.5,143,,,,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,IT,INFORMATION TECHNOLOGY,170.0,164.5,168.5,154.5,,,140,,150
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CH,CHEMICAL ENGINEERING,170.0,154,157,153.5,,,154,127.5,
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.0,163,152,159,,,118,90.5,
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.0,158.5,162.5,152,,,118.5,126,
1128,R M K College of Engineering and Technology (Autonomous) Puduvoyal Gummidipoondi Taluk Thiruvallur District 601206,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.0,164,159,159.5,,,126,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.0,165,167.415,156.5,,,136.5,,
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.0,159.5,151.5,154.5,,,141.5,133.5,
1442,Prince Dr. K Vasudevan College of Engineering and Technology Medavakkam-Mambakkam Road Ponmar Chennai 600127,CS,COMPUTER SCIENCE AND ENGINEERING,169.98,134.5,121.5,140.5,,,121,,
1306,Jeppiaar Engineering College Old Mahabalipuram Road (OMR) Chennai 600119,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.5,162,153.5,155,,,139.5,,
3826,Kongunadu College of Engineering and Technology (Autonomous) Tholurpatti Thottiyam Tiruchirappalli District 621215,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.5,155,150.5,159,,,135.5,139,123
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),169.5,165,160.5,160,,,120,119.5,113.5
2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169.5,163.5,163,158.5,,,142,115.5,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,TX,TEXTILE TECHNOLOGY,169.5,160.5,153,162.5,,,142,144,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,ME,MECHANICAL ENGINEERING,169.5,162.5,165,155.5,,,114,111,
1210,Panimalar Engineering College (Autonomous) Nazarethpet Poonamallee Chennai 602123,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.0,159.5,152.5,155.5,,,125,,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,AL,Artificial Intelligence and Machine Learning,169.0,162.5,163,158.5,,,135.5,,
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,ME,MECHANICAL ENGINEERING,169.0,163.5,160.5,154.5,,,129,128,138
4962,National Engineering College (Autonomous) Kovilpatti Thoothukudi District 628503,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169.0,160.5,163.5,153,,,117,,
3803,Anjalai Ammal Mahalingam Engineering College Kovilvenni Thiruvarur District 614403,CS,COMPUTER SCIENCE AND ENGINEERING,169.0,158.5,161,142,,,137.5,,
3826,Kongunadu College of Engineering and Technology (Autonomous) Tholurpatti Thottiyam Tiruchirappalli District 621215,CS,COMPUTER SCIENCE AND ENGINEERING,169.0,150.5,150.5,142.5,,,119,119,
1128,R M K College of Engineering and Technology (Autonomous) Puduvoyal Gummidipoondi Taluk Thiruvallur District 601206,SC,Computer Science and Engineering (Cyber Security),169.0,164,157.5,160.5,,,135,,
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,169.0,161.5,159,148.5,,,,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,CH,CHEMICAL ENGINEERING,169.0,156.5,148.5,148,,,139.5,,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,169.0,161,149,158,,,127.5,,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CI,Computer Science and Engineering (Internet of Things),169.0,162.5,159,159.5,,,137,,
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,CE,CIVIL ENGINEERING,169.0,162,161,156.5,,,133.5,125.5,116
2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,169.0,162.5,153,163.5,,,136,140,
2620,Vivekanandha College of Engineering for Women (Autonomous) Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,IT,INFORMATION TECHNOLOGY,168.72,158.5,,156,,,93,155,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,161.5,157.5,157,,,133.5,108,109
2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,MT,METALLURGICAL ENGINEERING,168.5,157,164.5,158.5,,,132.5,135.5,117
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,IT,INFORMATION TECHNOLOGY,168.5,157.5,157,144.5,,,128.5,,
1120,Velammal Engineering College (Autonomous) Ambattur-Redhills Road Chennai 600066,CS,COMPUTER SCIENCE AND ENGINEERING,168.5,157.5,159,152,,,129.5,,115.5
2736,Dr. N G P Institute of Technology (Autonomous) Kalapatti Road Coimbatore District 641035,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.5,157.5,150,151,,,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,163,155.5,152.5,,,,,
4955,Francis Xavier Engineering College (Autonomous) Vannarpettai Tirunelveli District 627003,CS,COMPUTER SCIENCE AND ENGINEERING,168.5,156.5,158.5,138,,,127.5,,
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,EA,Electronics and Communication ( Advanced Communication Technology),168.0,164.5,164,150.5,,,,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.0,159.5,161,153,,,144.5,108.5,108.5
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET) Guindy Chennai 600032,PA,PLASTIC TECHNOLOGY,168.0,149,145,149,,,131,134,
1408,I F E T College of Engineering (Autonomous) Gangarampalayam Villupuram District 605108,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.0,150,149,155.5,,,94,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,LE,LEATHER TECHNOLOGY,168.0,156.5,161,153.5,,,143.5,141.5,147.5
1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,CS,COMPUTER SCIENCE AND ENGINEERING,168.0,155,149.5,153.5,,,130,,
3795,SRM TRP Engineering College Irungalur Manachanallur Taluk Tiruchirappalli District 621105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.0,160,161,142.5,,,121,,
1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,ME,MECHANICAL ENGINEERING,168.0,158,162,162,,,133,145,
2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.0,159,151.5,149.5,,,109,125,124.5
5904,K L N College of Engineering (Autonomous) Pottapalayam Sivagangai District 630611,CS,COMPUTER SCIENCE AND ENGINEERING,168.0,161,146,141.5,,,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,167.5,165,157.5,146.5,,,,109.5,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,CE,CIVIL ENGINEERING,167.5,156.5,160.5,146,,,139.5,,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,BT,BIO TECHNOLOGY,167.5,155.5,159,147,,,,,
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.5,157.5,148.5,155,,,143,134.5,128
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.5,162.5,161.5,148.5,,,101,131.5,
1149,St. Joseph's Institute of Technology (Autonomous) Jeppiaar Nagar Old Mahabalipuram Road (OMR) Chennai 600119,IT,INFORMATION TECHNOLOGY,167.5,159,149,156,,,126.5,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,BT,BIO TECHNOLOGY,167.5,153,158.5,152.5,,,108,124.5,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),167.5,133,148.5,143.5,,,141.5,100.5,
2723,Velalar College of Engineering and Technology (Autonomous) Thindal Post Erode District 638012,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,159,163,143,,,122,,
5986,Velammal College of Engineering and Technology (Autonomous) Madurai District 625009,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.5,161,154,128,,,,,
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,167.0,160.5,164.5,146.5,,,123.5,108,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,MZ,Mechatronics Engineering,167.0,160,158.5,156,,,120,115,
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,CS,COMPUTER SCIENCE AND ENGINEERING,167.0,159,155,153,,,143,134,
2723,Velalar College of Engineering and Technology (Autonomous) Thindal Post Erode District 638012,CS,COMPUTER SCIENCE AND ENGINEERING,167.0,154.5,141.5,153,,,,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,157,158.5,148,,,120,,
1013,University College of Engineering Villupuram Kakuppam Villupuram District 605103,IT,INFORMATION TECHNOLOGY,167.0,148,144.5,152.5,,,140.5,,148
1149,St. Joseph's Institute of Technology (Autonomous) Jeppiaar Nagar Old Mahabalipuram Road (OMR) Chennai 600119,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.0,157.5,154,158,,,126.5,,
1014,University College of Engineering Tindivanam Melpakkam Tindivanam Villupuram District 604001,CS,COMPUTER SCIENCE AND ENGINEERING,167.0,147,132,159.5,,,135,110.5,125.5
1324,Sri Sai Ram Institute of Technology (Autonomous) West Tambaram Chennai 600044,CO,COMPUTER AND COMMUNICATION ENGINEERING,167.0,163,157.5,158.5,,,126,,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,BM,BIO MEDICAL ENGINEERING,167.0,154.5,149,149.5,,,,,
3805,Dhanalakshmi Srinivasan Engineering College (Autonomous) Thuraiyur Road Perambalur District 621212,CS,COMPUTER SCIENCE AND ENGINEERING,167.0,151.5,166,144.5,,,,115,90.5
2708,Hindusthan College of Engineering and Technology (Autonomous) Othakkalmandapam Post Coimbatore District 641032,CS,COMPUTER SCIENCE AND ENGINEERING,167.0,156.5,157,152,,,123.5,111,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,BM,BIO MEDICAL ENGINEERING,167.0,161,152.5,158.5,,,127.5,160.135,
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,ME,MECHANICAL ENGINEERING,167.0,160.5,145,152.5,,,149.5,,
4954,Dr. Sivanthi Aditanar College of Engineering Tiruchendur Thoothukudi District 628215,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,147,,,,,,,
1210,Panimalar Engineering College (Autonomous) Nazarethpet Poonamallee Chennai 602123,IT,INFORMATION TECHNOLOGY,166.5,160,154,154.5,,,127,,126.5
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,FD,FOOD TECHNOLOGY,166.5,148.5,142,124,,,,,
4971,St. Xavier's Catholic College of Engineering (Autonomous) Chunkankadai Nagercoil Kanyakumari District 629807,IT,INFORMATION TECHNOLOGY,166.5,160,,127.5,,,,,
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,CS,COMPUTER SCIENCE AND ENGINEERING,166.5,157,156,147,,,,,
4974,Government College of Engineering Tirunelveli District 627007,CE,CIVIL ENGINEERING,166.5,156.5,162,151.5,,,140,,
4954,Dr. Sivanthi Aditanar College of Engineering Tiruchendur Thoothukudi District 628215,CS,COMPUTER SCIENCE AND ENGINEERING,166.5,158.5,153.5,120,,,,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,ME,MECHANICAL ENGINEERING,166.5,156,158,151.5,,,137.5,134.5,
1311,K C G College of Technology (Autonomous) Karappakkam Chennai 600096,CS,COMPUTER SCIENCE AND ENGINEERING,166.5,156,161.5,155,,,129,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,RM,ROBOTICS AND AUTOMATION,166.5,161,161.5,154,,,127.5,,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,BM,BIO MEDICAL ENGINEERING,166.5,150.5,,151.5,,,135.5,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,AP,APPAREL TECHNOLOGY (SS),166.5,156,160,152,,,141.5,118,129
2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,CE,CIVIL ENGINEERING,166.5,153,155,155.5,,,145.5,139.5,156
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,AU,AUTOMOBILE ENGINEERING,166.5,162.5,155.5,153.5,,,135.5,121.5,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,CD,COMPUTER SCIENCE AND DESIGN,166.5,162,152.5,157.5,,,115.5,125,128.5
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,CS,COMPUTER SCIENCE AND ENGINEERING,166.0,145,101.5,141.5,,,,164,
1149,St. Joseph's Institute of Technology (Autonomous) Jeppiaar Nagar Old Mahabalipuram Road (OMR) Chennai 600119,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.0,156.5,150.5,154.5,,,120.5,,
4955,Francis Xavier Engineering College (Autonomous) Vannarpettai Tirunelveli District 627003,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,166.0,154,163.5,142.5,,,130.5,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",SC,Computer Science and Engineering (Cyber Security),166.0,163.5,163,148,,,107,,
2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,CS,COMPUTER SCIENCE AND ENGINEERING,165.5,156,155,151,,,108,120,
2729,Nehru Institute of Engineering and Technology Thirumalayampalayam Post Coimbatore District 641105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,149,151.5,144,,,137,,109.5
2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,159.5,149.5,157,,,139,153,124
2708,Hindusthan College of Engineering and Technology (Autonomous) Othakkalmandapam Post Coimbatore District 641032,AL,Artificial Intelligence and Machine Learning,165.5,155.5,156.5,156,,,117.5,115,
1120,Velammal Engineering College (Autonomous) Ambattur-Redhills Road Chennai 600066,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,155,151.5,154,,,129,,
1120,Velammal Engineering College (Autonomous) Ambattur-Redhills Road Chennai 600066,IT,INFORMATION TECHNOLOGY,165.5,156,160,151.5,,,127.5,,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,ME,MECHANICAL ENGINEERING,165.5,159,142,152.5,,,134,128,
1210,Panimalar Engineering College (Autonomous) Nazarethpet Poonamallee Chennai 602123,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.5,155.5,150,153.5,,,121.5,,107
1412,Mailam Engineering College Mailam Villupuram District 604304,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,142.5,164.5,151.5,,,106.25,,
1311,K C G College of Technology (Autonomous) Karappakkam Chennai 600096,AE,AERONAUTICAL ENGINEERING,165.5,159,158,130.5,,,134,164,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,ME,MECHANICAL ENGINEERING,165.5,159,161.5,153,,,120,129.5,
2608,M Kumarasamy College of Engineering (Autonomous) Thalavapalayam Karur District 639113,IT,INFORMATION TECHNOLOGY,165.0,155.5,141.5,147.5,,,,115.5,
2736,Dr. N G P Institute of Technology (Autonomous) Kalapatti Road Coimbatore District 641035,IT,INFORMATION TECHNOLOGY,165.0,160,142.5,147.5,,,,132,
3830,K Ramakrishnan College of Engineering (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.0,152.5,149,143,,,111.5,,109.5
1311,K C G College of Technology (Autonomous) Karappakkam Chennai 600096,IT,INFORMATION TECHNOLOGY,165.0,154.5,158.5,150.5,,,131.5,,
2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,IT,INFORMATION TECHNOLOGY,165.0,154,149.5,150,,,108,,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,FD,FOOD TECHNOLOGY,165.0,144,123.5,144,,,,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),165.0,159,165,149.5,,,136,,133
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.0,151.5,141.5,148.5,,,,,
2725,Sri Ramakrishna Institute of Technology (Autonomous) Pachapalayam Coimbatore District 641010,IT,INFORMATION TECHNOLOGY,165.0,155.5,142,156,,,119,,
1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,154.5,145,155.5,,,129,,
4670,Rohini College of Engineering & Technology Anjugramam-Kanyakumari Main Road Palkulam Variyoor Post Kanyakumari District 629401,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,145.5,144,90.5,,,,,
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,IT,INFORMATION TECHNOLOGY,164.5,162,154,147.5,,,127.5,143,
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,164.5,155,153.5,154,,,143,116,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,153,150,143,,,114.5,,
2751,KGISL Institute of Technology KGISL Campus Thudiyalur Road Saravanampatti Coimbatore District 641035,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,164.5,160.5,137.5,147.5,,,,109.5,
2776,R V S Technical Campus-Coimbatore Kumaran Kottam Campus Kannampalayam Sulur Coimbatore District 641 402,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),164.44,153.5,133,128,,,120.5,,
4959,Kamaraj College of Engineering and Technology (Autonomous) Virudhunagar District 626001,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.0,151,153,142.5,,,,,
